PRICE,DEPRE_VALUE_PER_YEAR,MILEAGE_KM,DEREG_VALUE_FROM_SCRAPE_DATE,OMV,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,CAR_AGE,POST_AGE,TRANSMISSION,VEHICLE_TYPE_Hatchback,VEHICLE_TYPE_Luxury Sedan,VEHICLE_TYPE_MPV,VEHICLE_TYPE_Mid-Sized Sedan,VEHICLE_TYPE_Others,VEHICLE_TYPE_SUV,VEHICLE_TYPE_Sports Car,VEHICLE_TYPE_Stationwagon,CAR_CATEGORY_ECONOMY,CAR_CATEGORY_EXOTIC,CAR_CATEGORY_LUXURY,CAR_CATEGORY_MID_LEVEL,CAR_CATEGORY_OTHERS,CAR_CATEGORY_ULTRA_LUXURY
105800.0,10.251323547807656,11.532728092266408,11.384262203742566,11.461632170582678,11.246509001422552,432.0,7.999342952713282,7.520234556474628,2.0,11.0,49,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
199999.0,10.348493835264826,11.48246625748552,11.470143217074787,11.278619848949827,10.445259365192133,1647.0,7.999342952713282,7.52294091807237,1.0,6.0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
192800.0,10.352650515910012,11.370209162768633,11.05117567885083,10.782886058225875,10.474551841293858,1888.0,7.821643126239982,7.628031126930335,2.0,5.0,18,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
94500.0,9.620461291620542,11.719939634354555,10.291162007969065,9.866616077760224,10.191182124909785,2041.0,7.372118028337787,7.160069207596127,1.0,5.0,20,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
51800.0,9.675331459398373,11.033856872817429,10.196455629417146,9.884049858643653,10.950841633920426,940.0,7.599401333415815,7.229113877793302,1.0,8.0,18,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
73800.0,9.482654967296842,11.225243392518447,10.065988981880777,9.542230699092284,10.153818163694302,1855.0,7.310550158534422,6.98933526597456,3.0,5.0,36,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
58800.0,9.80311457838934,11.496674124384178,10.377203034325737,10.361323707381413,10.933106969717286,850.0,7.593877844605118,7.383989457978509,2.0,9.0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
55800.0,9.69214904667168,10.819778284410283,10.098190476218488,9.83761480838542,10.837402069163833,1102.0,7.087573705557973,7.158513997329321,2.0,8.0,16,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
123800.0,9.581214035314728,10.87804719253426,10.947291604709243,9.870240958742492,10.891335864219382,2558.0,7.37650812632622,7.181591944611865,1.0,3.0,27,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
116800.0,9.793672686528922,11.461632170582678,10.614106214008078,10.16315587853271,10.434145214930487,2066.0,7.374629015218945,7.268920128193722,2.0,5.0,45,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
130800.0,9.605755144230846,9.457200449907708,11.266986562626162,9.91645313492615,11.362102575235644,3133.0,7.310550158534422,7.1308988302963465,1.0,2.0,8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
146800.0,10.161612072745584,11.170435156023453,10.846459162991614,10.660946666064484,10.386808363179929,1700.0,7.599901959208498,7.414572881350589,1.0,6.0,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
143888.0,9.877656792501606,10.588804153980885,11.393736441375868,9.293209849798478,11.003914859727798,2683.0,7.599901959208498,7.402451520818244,1.0,5.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
175500.0,10.168156850678836,10.778956289890028,11.231808461880517,10.858998997563564,10.779164601524986,1976.0,7.494430215031565,6.990256500493881,1.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
64800.0,9.412464556066316,10.795485591841238,9.730740018176446,9.507997527450042,10.153818163694302,1855.0,7.088408778675395,6.954638864880987,1.0,5.0,14,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
60000.0,9.341368634382587,12.185869938212655,9.832904131080666,10.201515917042054,10.474777785317189,1919.0,7.6953031349635665,7.306531398939505,1.0,15.0,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48800.0,9.446202695698167,11.18189041999606,9.910711397625448,9.830002463273651,10.43722860087286,1190.0,7.087573705557973,7.158513997329321,2.0,7.0,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
31588.0,9.411647228681218,11.138595585792775,9.230731061623917,9.54180006677385,10.31890299149746,857.0,7.084226422097916,6.84587987526405,2.0,8.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1750.0,11.884282103444944,3.8501476017100584,13.394237662550594,12.805351356521973,11.566077530771345,3469.0,8.293049139768444,7.7142311448490855,1.0,1.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
59800.0,9.54108193388841,11.56171562913966,10.161071177163876,9.3910773406399,10.753446155719935,1096.0,7.372118028337787,7.20414929203594,2.0,7.0,11,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
47800.0,9.465757483840688,11.461632170582678,10.139784221095251,9.914971360477415,10.808312806301005,1133.0,7.310550158534422,7.186144304522325,1.0,8.0,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
328800.0,11.249480616882494,11.002099841204238,11.81499109628927,11.745298295162893,10.87806606028079,764.0,8.000014093678072,7.27931883541462,3.0,8.0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
55888.0,9.47347357150655,11.779297073911952,10.091956839916318,9.456106101326672,10.636264016619267,1365.0,7.372118028337787,7.166265974133638,2.0,7.0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
118000.0,9.729729226402661,11.835008964139341,10.307618437631156,10.964034460397444,10.661555993479634,2560.0,7.493317248862145,7.43543801981455,5.0,13.0,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
41800.0,9.829302654346751,11.944707881395766,10.063222610657286,10.202814064582626,11.037145182947038,575.0,7.312553498102598,7.215239978730097,3.0,9.0,8,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
50800.0,9.628392595589819,11.77528972943772,9.773321917959331,10.620522143549415,10.86839700531273,1220.0,7.824046010856292,7.393263094763838,5.0,17.0,14,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
88000.0,9.563810184965966,12.335151640928409,9.993785190516908,11.034421812666363,10.474918974411978,2255.0,7.999342952713282,7.608374474380783,5.0,14.0,45,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
198800.0,9.831991550831058,8.489616423646003,11.780698154427643,10.616461869895815,11.72805297348936,3408.0,7.312553498102598,7.265429723253953,1.0,2.0,19,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
52800.0,9.720765915720834,11.350406535472453,10.192793306104006,10.02446547908903,10.839776970916972,886.0,7.599401333415815,7.3938782901077555,2.0,8.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
398800.0,10.758540974939093,9.51044496442652,11.319340715897564,12.562676586948287,11.484279046380106,3071.0,8.365672383774996,7.484368643286131,3.0,12.0,10,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
101800.0,9.802008383586275,11.440354772135393,10.271043087571073,10.055135102145268,10.067645138702412,1492.0,7.374629015218945,7.261927092702751,1.0,7.0,42,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
315800.0,10.462245830057421,11.461632170582678,11.491313601993769,12.042947650058572,11.593334259471957,3293.0,8.292298107063221,7.738488122494646,2.0,12.0,57,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
70800.0,10.311615778063777,11.330203828154934,10.270662181355965,10.38495645364112,11.020316243790663,639.0,7.599901959208498,7.106606137727303,2.0,9.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
46500.0,9.738612909345894,11.571194373094205,10.212294906602857,10.150191368259351,11.036517370851499,396.0,7.585281078639126,7.421775793644647,1.0,9.0,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
185000.0,10.054490426072656,10.126631103850338,11.176445228317016,10.803201648005482,10.566227070674648,2402.0,7.599901959208498,7.329749689041512,2.0,4.0,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
225500.0,10.365648004320837,10.799575577092764,11.346693769325222,11.005660162398994,10.640771228584159,2095.0,8.005700678662542,7.3098814858247865,1.0,5.0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
82888.0,9.424644974623188,10.308952660644293,10.192980484391871,9.642447411030767,10.532096211958502,2340.0,7.183111701743281,6.937314081223682,1.0,5.0,37,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
48000.0,9.667765219015058,11.635143097694478,10.065138605538023,10.130463749870515,10.87804719253426,889.0,7.240649694255466,7.177782416195197,2.0,8.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
320000.0,11.29040671842486,10.671278276091838,9.947217315397454,12.208499697854442,10.864197002956908,1134.0,8.36822903827628,7.326465613840322,6.0,17.0,35,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
108000.0,9.653101264828043,11.863582336583399,10.248211365355106,10.555682521764643,10.614327292626992,2225.0,7.822845290279774,7.408530566894626,6.0,14.0,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53800.0,9.568713872550497,11.59726661340398,9.909519324767848,9.801565562810744,10.664316745782925,1247.0,7.087573705557973,7.113956109566034,2.0,8.0,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
720000.0,11.115726101279096,7.504391559161238,12.433809630854517,11.701750826102849,11.566475710526321,3349.0,8.557182839632397,7.44600149832412,2.0,4.0,43,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
133800.0,9.765374250406493,11.56171562913966,10.706654378134623,10.433586251645703,10.970333938440586,2799.0,7.592870287844818,7.203405521083095,4.0,13.0,50,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
90700.0,9.494014423030425,11.097410021008562,10.250157614133787,9.833440554224094,10.41989755459602,2371.0,6.906754778648554,7.098375638590786,1.0,5.0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
102800.0,9.47347357150655,10.239959789157341,10.490635124372883,9.670672381525188,10.640675541671662,2799.0,7.183111701743281,6.975413927455952,1.0,4.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1500.0,12.23611676687855,9.692766521220475,13.429959835612962,13.1364477256776,10.401501455574783,1860.0,8.817149624743406,7.867105500316739,3.0,6.0,25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
538800.0,11.052792955519756,9.472704636443673,12.140920602893438,11.80192417028044,10.633520992762682,2196.0,8.000014093678072,7.365180126021013,2.0,4.0,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
41000.0,9.529521111487334,11.333655248099989,10.006495302610357,9.569133071885917,10.918718232265187,886.0,7.371489295214277,7.157735484249907,2.0,8.0,57,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
73800.0,9.447781227991216,10.491274217438248,10.05470536427875,9.72913416539135,10.3958945907781,2013.0,7.183111701743281,6.937314081223682,1.0,5.0,19,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
98000.0,10.14878390849147,12.078239274020289,10.957259366731083,10.936956692872034,10.933106969717286,856.0,7.599901959208498,7.635303886259415,1.0,8.0,38,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
68300.0,9.47883962501119,11.898187865760873,9.522812613235182,9.89202207442685,10.172560035738737,1885.0,7.310550158534422,7.177782416195197,6.0,15.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
185800.0,9.963641475355875,10.571316925111784,11.321341140897088,10.633376414449176,11.002116507732017,2739.0,7.194436851100335,7.261927092702751,1.0,3.0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
106988.0,9.471935109664646,10.357742824813725,10.758434654169232,9.741380302992413,10.718608973370925,2735.0,7.37650812632622,7.094234845924755,1.0,4.0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
89000.0,10.41211075274692,11.661345470088502,11.087329075565075,11.29761366527052,11.211820372186306,9.0,7.999342952713282,7.4673710669175595,4.0,10.0,13,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39888.0,9.953229644430943,11.652687407345388,10.21299226949838,10.457516333602767,11.250313169745652,34.0,7.821643126239982,7.387090235656757,2.0,10.0,11,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45800.0,9.604407435131979,11.751942365440728,10.152376820268753,9.890452970265668,10.950981970025628,882.0,7.599901959208498,7.336285660021297,1.0,8.0,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
118800.0,9.95227771670556,11.477660915869917,10.671533463946282,10.421983682606339,10.416909802149386,1701.0,7.81923445385907,7.557994958530806,2.0,6.0,16,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
115000.0,10.380342656730965,11.736069016284437,10.723245357355136,10.621498062820763,10.936778791749008,1009.0,7.59890045687141,7.2868764117507,5.0,9.0,52,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
81800.0,9.42706335548747,12.043553716032399,9.983637946718957,10.902721397223958,10.401653378155329,2370.0,8.00469951054955,7.414572881350589,4.0,14.0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40800.0,9.68781601606062,11.472103470449973,9.75794141390479,9.787627666441592,10.714417768752456,767.0,7.310550158534422,7.186144304522325,3.0,9.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
86800.0,9.48417703760591,11.60937136323848,9.98612688605693,10.772435072899762,10.401653378155329,2405.0,7.822845290279774,7.408530566894626,4.0,13.0,8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58800.0,9.379238908437996,11.898187865760873,9.46792399660393,9.399140894867847,10.167657877401936,1497.0,7.199678345691172,6.917705609835305,4.0,16.0,19,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
179800.0,9.985528262872338,10.714417768752456,11.20282053541643,10.46218863654315,10.969731596171508,2676.0,7.312553498102598,7.265429723253953,1.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
113800.0,9.966462351697517,11.289781913656018,10.52465526330391,10.255059498298957,10.39056336913101,1674.0,7.585281078639126,7.428333194190806,1.0,6.0,12,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32500.0,9.578449693540579,11.56171562913966,9.448411943874628,9.822277497110585,10.750449642272962,737.0,7.089243155027514,6.882437470997847,3.0,9.0,13,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
210000.0,10.250263664295613,8.14902386805177,10.841324488831267,10.409702563744435,10.404262840448617,2436.0,7.194436851100335,7.251344983372214,1.0,4.0,24,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49800.0,9.329899607033822,11.805303991795178,9.734299374132137,9.471935109664646,10.55095721959942,1610.0,7.199678345691172,6.917705609835305,6.0,16.0,8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
31800.0,9.580523665939708,11.925035115797062,9.819127203918054,9.747243015452291,10.931122859815252,583.0,7.372118028337787,7.098375638590786,2.0,9.0,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
46800.0,9.829302654346751,11.766016092652391,10.168808978749206,10.291195939055033,11.000248127840763,638.0,7.494430215031565,7.3427791893318455,1.0,9.0,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51000.0,9.23600811872476,11.692409666944023,9.468464892185638,9.18399639663658,10.167657877401936,1498.0,7.243512974665482,6.961296045910167,2.0,16.0,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
105800.0,9.58671989918925,11.826275284170586,10.44482298250669,10.969404458366096,10.764603783665628,2649.0,7.493317248862145,7.43543801981455,6.0,13.0,21,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
56800.0,9.477309402830421,11.653556594709974,10.300349089170124,10.066243953835242,10.753168285910839,1306.0,7.311886164077165,7.282073658093465,1.0,7.0,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
158800.0,9.748586591318166,9.723163998404846,11.44321090455703,10.418524297073583,11.383829933635276,3106.0,7.312553498102598,7.226209010100671,1.0,2.0,26,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
97800.0,9.388486557359657,11.418614785498987,10.78785408682564,10.02857716337495,10.988322028210893,2985.0,7.237059026124737,7.123672785204607,5.0,12.0,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
70800.0,9.623112055266786,11.075721981074851,10.203073491990732,10.097325869457748,10.545341438708522,1495.0,7.312553498102598,7.085901464365611,4.0,7.0,20,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
194800.0,10.241387341148526,11.03488966402723,11.550529487367594,11.366256725490725,10.373491181781864,1701.0,7.599901959208498,7.426549072397305,3.0,6.0,43,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
150800.0,10.196157166498947,11.161934337499794,11.40491700214822,11.239422393691717,10.873338008504597,1309.0,7.599901959208498,7.450079569807499,2.0,7.0,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
148000.0,9.922309306776716,11.198214720130528,10.44482298250669,11.57048657549476,10.764603783665628,2649.0,8.699181359308954,7.799753318287247,4.0,16.0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
735800.0,11.055798573538173,7.313220387090301,12.626347545291818,12.004745623621822,11.580584113444043,3375.0,8.000014093678072,7.4673710669175595,1.0,3.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
122800.0,10.269171790632448,11.661345470088502,10.873982338423795,10.68056219303136,10.915088464214607,1219.0,7.596392304064196,7.45876269238096,3.0,8.0,52,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1200.0,11.526236479029901,4.605170185988092,13.066125245857053,12.444037812019973,11.566475710526321,3412.0,8.293049139768444,7.720905251936779,1.0,2.0,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
94000.0,9.493261127326253,11.820410164718188,10.382358005060567,10.604081933731123,10.727355930819083,2563.0,7.822845290279774,7.408530566894626,5.0,13.0,39,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33800.0,9.57080811415361,11.574960855889682,9.796514626532023,9.8230364281385,10.933124826700707,374.0,7.087573705557973,7.158513997329321,2.0,9.0,8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
160800.0,9.76249985923515,9.740968623038354,11.443393162302149,10.421745488119415,11.383829933635276,3102.0,7.312553498102598,7.226209010100671,1.0,2.0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
194000.0,10.13102145215163,10.404262840448617,11.314023204904037,11.04184926072152,10.338187785912627,2195.0,7.599901959208498,7.3395376954076745,3.0,5.0,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
135000.0,9.71474542793925,10.589106466675283,11.108754519072777,10.173018383403459,11.03650126792157,2648.0,7.240649694255466,7.396335293800808,1.0,3.0,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
121800.0,9.607773308387083,10.033330902684877,10.788411448660783,9.861571209434837,10.718608973370925,2739.0,7.310550158534422,7.2078598714324755,2.0,3.0,51,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
39800.0,9.775654181026242,11.512925464970229,9.5620530240851,9.88180415770497,10.714462212209277,401.0,7.310550158534422,7.081708586105575,2.0,9.0,23,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60000.0,9.53387209732166,11.512925464970229,10.095016590080995,9.371182897093012,10.653463926082116,1125.0,7.372118028337787,7.166265974133638,3.0,7.0,43,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
103988.0,10.031880767304527,11.314474526246391,10.762869251237097,10.531429322970798,10.839580911706463,1309.0,7.767263996757308,7.489970898834801,2.0,7.0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
49800.0,9.389323027504624,11.911701584927597,9.702288939972485,9.67852985665631,10.578318001310176,1498.0,7.312553498102598,7.029972911706386,3.0,16.0,32,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
83800.0,9.405907155520158,11.874375987658974,10.2422785273763,10.735548489776468,10.614327292626992,2190.0,7.990576881743923,7.546446273746024,3.0,14.0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
410800.0,10.555291769561691,9.903487552536127,12.149290631431189,11.334695526079527,11.566693694178412,3294.0,7.970394907191429,7.60339933974067,1.0,2.0,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
107777.0,9.846387960495555,10.645424897265505,10.625367951918946,10.373616173970015,10.39056336913101,1702.0,7.312553498102598,7.142827401161621,2.0,6.0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
154800.0,9.780754787153832,11.251560700835821,11.105949215663113,10.475201292812542,10.751263869873119,2742.0,7.312553498102598,7.306531398939505,1.0,3.0,53,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
163800.0,10.102748163387005,10.819778284410283,11.046483485513047,10.712482564117947,10.561059367582153,2035.0,7.599901959208498,7.265429723253953,3.0,5.0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
105000.0,9.685331542732957,11.350406535472453,10.647803019670473,10.057795362874884,10.62135173563291,2098.0,7.37650812632622,7.265429723253953,3.0,6.0,31,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
43800.0,9.70503661381229,11.430662795002803,9.901836189786897,10.109566325223746,10.750449642272962,792.0,7.240649694255466,7.130098510125578,1.0,9.0,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
75800.0,10.095346813810572,11.682516329285365,10.410184665718338,10.44851168388203,10.821556702087694,855.0,7.374629015218945,7.261927092702751,3.0,8.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
168000.0,10.072386088997941,9.975808214115753,10.38427655992558,11.637052777519457,10.727355930819083,2587.0,8.190077049719049,7.473069088032197,2.0,14.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
362800.0,10.669420402821721,10.778956289890028,11.291443033232651,12.478090167025803,11.461895293857449,3074.0,8.365672383774996,7.484368643286131,5.0,12.0,11,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
70800.0,9.791997176502765,11.695247021764184,10.597958856058204,10.443920521054777,10.940401726734022,731.0,7.764720544771477,7.5256399750415355,3.0,8.0,7,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
215800.0,9.976273222261776,8.216088098632316,11.59064547727412,10.415562395702551,11.368546882291673,3319.0,7.194436851100335,7.247792581767846,1.0,2.0,43,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
46800.0,9.676586952344206,11.600936342292941,10.034735089145801,9.89877647280601,10.757264379021041,823.0,7.599401333415815,7.229113877793302,1.0,8.0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
110800.0,10.08455832742843,11.660215521592255,11.008578807301946,10.87007207946475,10.87439903666454,1160.0,7.596392304064196,7.380879035564116,2.0,7.0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
79888.0,9.469622969906265,10.617319324288905,10.07596918904811,9.654513241187397,10.40089353434265,1856.0,7.183111701743281,6.937314081223682,1.0,5.0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
116800.0,10.270904593006762,11.440354772135393,10.713884293146313,10.541042738838962,10.78330100460001,1191.0,7.821242083523558,7.560080465021827,3.0,7.0,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43000.0,9.467305471765902,11.700234563275222,10.036181094261593,9.588365764325566,10.839404425545462,1004.0,7.372118028337787,7.166265974133638,2.0,8.0,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
39800.0,9.543951376316363,11.79810440720389,9.879297313734911,9.559587800086119,10.75832832209406,854.0,7.372118028337787,7.166265974133638,3.0,8.0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
75800.0,9.398478314091577,11.451050061252142,9.997797232006869,9.5078490052457,10.309285938434412,2195.0,7.088408778675395,6.954638864880987,2.0,5.0,10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
346888.0,11.03488966402723,10.081633737919603,11.8060949539747,11.547829180978109,10.891373101232979,1554.0,7.822845290279774,7.247792581767846,4.0,6.0,33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
123800.0,9.85061406292906,11.542484267211773,9.974877548622802,10.97330591303859,10.401653378155329,2379.0,8.159946655578548,7.509335266016592,3.0,16.0,44,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
39888.0,9.563810184965966,11.49272275765271,9.840494503208207,9.52507811645139,10.725555513162913,826.0,7.311218384419629,6.951772164398911,3.0,9.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
120555.0,9.613135251528469,10.331040257108297,10.708578531318057,10.114477547677767,10.757902880692196,2795.0,7.310550158534422,7.1308988302963465,1.0,3.0,10,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
123800.0,9.578449693540579,10.367221568768269,10.995394074389191,9.876476003289278,10.950981970025628,2555.0,7.310550158534422,7.2078598714324755,1.0,3.0,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
45000.0,10.281238822076777,11.33857207782545,10.110664310328259,10.358123704650742,11.168884658849063,32.0,7.767263996757308,7.495541943884256,3.0,10.0,47,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
188000.0,10.375364426163545,11.070412481386326,10.949595287222088,10.782886058225875,10.34177474101152,1496.0,7.821643126239982,7.623153068476902,1.0,6.0,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
268888.0,10.12141753679745,9.082507000466299,12.017378828945189,10.838658918173572,11.70262804817903,3438.0,7.599901959208498,7.329749689041512,1.0,2.0,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
189800.0,10.190169124654325,10.551898839254681,11.149053254160401,10.844548942735495,10.491274217438248,1834.0,7.599901959208498,7.5443321080536885,1.0,5.0,16,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
135300.0,10.311615778063777,11.635143097694478,11.229607190619948,11.161635993307835,10.940401726734022,738.0,7.999342952713282,7.4673710669175595,2.0,8.0,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
156888.0,10.616192232311604,11.728036844587175,9.867704922396356,10.535105014302918,10.823132652222856,1099.0,7.6760099320288875,7.1308988302963465,3.0,17.0,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
34000.0,9.600353375525426,11.982929094215963,9.268326221174837,10.8092429824949,10.737439609687094,829.0,8.004365564979574,7.414572881350589,5.0,18.0,56,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
93888.0,9.765374250406493,11.669929213779893,10.517320926376348,10.235306120475993,10.44581184336149,1619.0,7.599901959208498,7.360103972989152,1.0,6.0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1500.0,11.866676137391714,8.536995818712418,13.116594770941461,12.537973736078591,11.643962499267984,3130.0,8.557182839632397,7.27931883541462,2.0,2.0,53,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
61500.0,9.684086987500752,11.678439903447801,10.200327562772674,9.901034546375062,10.841657186128725,1217.0,7.310550158534422,7.077498053569231,1.0,7.0,16,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
75800.0,9.46187699779161,10.304877702602262,10.233690176143746,9.723942138688924,10.280518891981744,1893.0,7.37650812632622,7.094234845924755,1.0,5.0,21,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
94888.0,10.06857817240172,11.396391648714276,10.616706931897728,10.524225317577933,10.790473050017694,1156.0,7.374629015218945,7.261927092702751,3.0,8.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
73800.0,9.658226195968298,11.542484267211773,10.364986368165066,9.955937677537047,10.631036159813405,1469.0,7.310550158534422,7.081708586105575,1.0,7.0,8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
